stamp_sec,stamp_nsec,x,y,z
1784362624,881915717,0.058733,2.545043,0.100000
1784362625,77680921,0.108462,2.520347,0.100000
1784362625,377609921,0.139400,2.492132,0.100000
1784362625,580626698,0.177373,2.436942,0.100000
1784362625,785165643,0.198418,2.391990,0.100000
1784362625,987356254,0.228490,2.367163,0.100000
1784362626,84188420,0.247568,2.334392,0.100000
1784362626,186913717,0.266216,2.299788,0.100000
1784362626,289603068,0.279214,2.272669,0.100000
1784362626,486351031,0.309930,2.248947,0.100000
1784362626,779969124,0.348864,2.224512,0.100000
1784362626,880118198,0.405002,2.189840,0.100000
1784362627,85079994,0.447736,2.143740,0.100000
1784362627,183776920,0.477403,2.152916,0.100000
1784362627,278714123,0.503267,2.137188,0.100000
1784362627,476725345,0.541520,2.117052,0.100000
1784362627,677844068,0.566826,2.082319,0.100000
1784362627,882839790,0.581254,2.031719,0.100000
1784362628,79121456,0.603325,1.976496,0.100000
1784362628,281871345,0.614579,1.927799,0.100000
1784362628,479309382,0.638214,1.873531,0.100000
1784362628,674695585,0.655326,1.836860,0.100000
1784362628,976671030,0.693827,1.765195,0.100000
1784362629,70809159,0.679698,1.736182,0.100000
1784362629,271602270,0.717778,1.696553,0.100000
1784362629,572888029,0.715968,1.646520,0.100000
1784362629,772699548,0.701825,1.614541,0.100000
1784362629,974329251,0.684001,1.579207,0.100000
1784362630,75664529,0.706557,1.546433,0.100000
1784362630,379930696,0.705528,1.510182,0.100000
1784362630,679666010,0.696133,1.465601,0.100000
1784362630,879018677,0.668955,1.424992,0.100000
1784362631,78349991,0.635808,1.392077,0.100000
1784362631,176208454,0.612534,1.370149,0.100000
1784362631,277801751,0.585581,1.345137,0.100000
1784362631,376740065,0.558689,1.319249,0.100000
1784362631,475704991,0.532782,1.293494,0.100000
1784362631,677726695,0.491355,1.274104,0.100000
1784362631,776885417,0.455744,1.226952,0.100000
1784362631,882595509,0.428741,1.207247,0.100000
1784362632,77877120,0.382698,1.181910,0.100000
1784362632,278442454,0.340827,1.167356,0.100000
1784362632,480419991,0.286118,1.182500,0.100000
1784362632,577408602,0.248902,1.157613,0.100000
1784362632,677777046,0.218519,1.147121,0.100000
1784362632,779217657,0.186769,1.135020,0.100000
1784362632,877803546,0.160630,1.117538,0.100000
1784362632,980048194,0.134354,1.099547,0.100000
1784362633,179437009,0.093172,1.078283,0.100000
1784362633,276961768,0.058995,1.060290,0.100000
1784362633,476273823,0.022716,1.049321,0.100000
1784362633,677794064,-0.013668,1.037176,0.100000
1784362633,871541008,-0.069807,1.025684,0.100000
1784362633,972128453,-0.101914,1.008598,0.100000
1784362634,75348027,-0.128449,0.982670,0.100000
1784362634,171578656,-0.147798,0.954838,0.100000
1784362634,276846360,-0.189526,0.922933,0.100000
1784362634,371241045,-0.251390,0.892792,0.100000
1784362634,473742582,-0.274386,0.863092,0.100000
1784362634,569568230,-0.298781,0.837976,0.100000
1784362634,774889026,-0.374067,0.777746,0.100000
1784362634,974196971,-0.401608,0.743095,0.100000
1784362635,175751915,-0.423280,0.720676,0.100000
1784362635,475625137,-0.426739,0.688389,0.100000
1784362635,877969877,-0.452771,0.645263,0.100000
1784362636,275658025,-0.478655,0.623579,0.100000
1784362636,572369266,-0.516415,0.618969,0.100000
1784362636,772427821,-0.549190,0.603322,0.100000
1784362637,468758525,-0.517825,0.608188,0.100000
1784362637,766612210,-0.492298,0.627428,0.100000
1784362638,67140709,-0.470505,0.654954,0.100000
1784362638,864263579,-0.481955,0.626526,0.100000
1784362639,357958412,-0.484185,0.588518,0.100000
1784362641,265505615,-0.467529,0.561600,0.100000
1784362721,584804086,-0.455270,0.534136,0.100000
1784362766,539247337,-0.438081,0.507908,0.100000
1784362767,638940947,-0.467792,0.517220,0.100000
1784362768,839664539,-0.455846,0.552289,0.100000
1784362769,39465780,-0.469444,0.580811,0.100000
1784362769,339579205,-0.489544,0.618025,0.100000
1784362769,739412353,-0.488233,0.659176,0.100000
1784362770,35532594,-0.487887,0.689516,0.100000
1784362770,636097723,-0.489802,0.721143,0.100000
1784362770,936632482,-0.459409,0.750031,0.100000
